flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified,severity_score,hour_timestamp
FLD00893,2023-12-10T14:05:40.000Z,Linh Dong,Thu Duc,10.865848,106.764181,8.0,120,light,clear,13.1,IoT_sensor,true,41.6,2023-12-10T14:00:00.000Z
FLD00692,2023-12-10T20:12:05.000Z,Le Van Luong,Quan 7,10.736235,106.707132,5.0,30,light,clear,6.6,user_report,true,12.5,2023-12-10T20:00:00.000Z
FLD01648,2023-12-10T21:43:52.000Z,Nguyen Trai,Quan 5,10.756608,106.662697,28.9,180,moderate,slow,52.3,IoT_sensor,true,74.22999999999999,2023-12-10T21:00:00.000Z
FLD01086,2023-12-11T06:37:25.000Z,CMT8,Quan 3,10.782273,106.681758,20.2,120,moderate,slow,20.2,IoT_sensor,true,50.14,2023-12-11T06:00:00.000Z
FLD02310,2023-12-12T02:04:59.000Z,Kha Van Can,Thu Duc,10.851514,106.753771,31.0,30,severe,blocked,62.3,IoT_sensor,true,30.7,2023-12-12T02:00:00.000Z
FLD00775,2023-12-12T05:54:07.000Z,Da Nam,Quan 8,10.742783,106.672287,24.4,30,moderate,slow,42.8,traffic_camera,true,26.08,2023-12-12T05:00:00.000Z
FLD00217,2023-12-12T06:45:45.000Z,Thoai Ngoc Hau,Tan Phu,10.787552,106.630381,11.7,30,light,clear,28.3,traffic_camera,true,17.189999999999998,2023-12-12T06:00:00.000Z
FLD02394,2023-12-12T20:31:19.000Z,Nguyen Van Khoi,Go Vap,10.82711,106.694015,10.1,30,light,clear,24.7,user_report,true,16.07,2023-12-12T20:00:00.000Z
FLD02107,2023-12-13T18:26:42.000Z,Hau Giang,Quan 6,10.74508,106.637834,51.0,60,severe,blocked,55.3,user_report,true,53.699999999999996,2023-12-13T18:00:00.000Z
FLD00843,2023-12-14T07:00:19.000Z,Lam Van Ben,Quan 7,10.718258,106.683985,25.2,60,moderate,slow,62.9,IoT_sensor,true,35.64,2023-12-14T07:00:00.000Z
FLD01504,2023-12-15T05:04:47.000Z,Kha Van Can,Thu Duc,10.853411,106.753159,16.0,180,moderate,slow,37.3,IoT_sensor,true,65.2,2023-12-15T05:00:00.000Z
FLD00553,2023-12-15T21:04:58.000Z,Vo Van Ngan,Thu Duc,10.849333,106.773248,5.0,180,light,clear,7.5,user_report,true,57.5,2023-12-15T21:00:00.000Z
FLD02057,2023-12-16T05:42:09.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.805859,106.713195,25.9,240,moderate,slow,34.5,user_report,true,90.13,2023-12-16T05:00:00.000Z
FLD00857,2023-12-16T08:44:57.000Z,To Ky,Quan 12,10.864681,106.63166,19.7,120,moderate,slow,23.7,IoT_sensor,true,49.79,2023-12-16T08:00:00.000Z
FLD01841,2023-12-16T11:42:19.000Z,Nguyen Trai,Quan 5,10.754707,106.662833,20.9,90,moderate,slow,49.0,IoT_sensor,true,41.629999999999995,2023-12-16T11:00:00.000Z
FLD00792,2023-12-17T19:10:47.000Z,Da Nam,Quan 8,10.741302,106.674162,12.0,60,light,clear,27.0,user_report,true,26.4,2023-12-17T19:00:00.000Z
FLD01106,2023-12-18T05:35:44.000Z,Hau Giang,Quan 6,10.746285,106.638842,24.9,90,moderate,slow,51.4,user_report,true,44.42999999999999,2023-12-18T05:00:00.000Z
FLD01338,2023-12-18T15:36:43.000Z,Vo Van Kiet,Quan 1,10.762918,106.69803,6.2,180,light,clear,6.2,IoT_sensor,true,58.34,2023-12-18T15:00:00.000Z
FLD02253,2023-12-19T16:30:23.000Z,Tran Xuan Soan,Quan 7,10.750836,106.699834,28.2,60,moderate,slow,25.3,user_report,true,37.739999999999995,2023-12-19T16:00:00.000Z
FLD00346,2023-12-19T17:21:08.000Z,An Duong Vuong,Quan 6,10.755126,106.644305,18.7,180,moderate,slow,23.1,IoT_sensor,true,67.09,2023-12-19T17:00:00.000Z
FLD01315,2023-12-20T01:46:39.000Z,Le Dinh Can,Binh Tan,10.764563,106.598154,14.1,120,light,clear,33.4,user_report,true,45.87,2023-12-20T01:00:00.000Z
FLD00955,2023-12-21T15:18:24.000Z,Le Thi Rieng,Quan 12,10.861208,106.648142,29.8,30,moderate,slow,57.3,monitoring_station,true,29.86,2023-12-21T15:00:00.000Z
FLD00753,2023-12-21T17:58:12.000Z,Quang Trung,Go Vap,10.83742,106.665392,16.9,60,moderate,slow,24.9,IoT_sensor,true,29.83,2023-12-21T17:00:00.000Z
FLD00737,2023-12-21T18:20:39.000Z,Nguyen Van Qua,Quan 12,10.85567,106.661552,10.8,90,light,clear,24.8,IoT_sensor,true,34.56,2023-12-21T18:00:00.000Z
FLD01632,2023-12-22T04:23:01.000Z,Pham The Hien,Quan 8,10.728616,106.684303,26.5,180,moderate,slow,53.9,IoT_sensor,true,72.55,2023-12-22T04:00:00.000Z
FLD02392,2023-12-23T07:27:58.000Z,Kha Van Can,Thu Duc,10.850838,106.754007,79.0,90,severe,blocked,124.7,IoT_sensor,true,82.3,2023-12-23T07:00:00.000Z
FLD00815,2023-12-23T11:58:08.000Z,Ung Van Khiem,Binh Thanh,10.811953,106.709029,29.4,90,moderate,slow,68.6,IoT_sensor,true,47.58,2023-12-23T11:00:00.000Z
FLD02360,2023-12-23T13:12:07.000Z,Huynh Tan Phat,Quan 7,10.727528,106.723666,9.5,60,light,clear,23.4,monitoring_station,true,24.65,2023-12-23T13:00:00.000Z
FLD02138,2023-12-23T17:12:18.000Z,Vo Van Kiet,Quan 1,10.762217,106.697525,18.5,30,moderate,slow,37.3,user_report,true,21.95,2023-12-23T17:00:00.000Z
FLD00981,2023-12-23T17:32:39.000Z,Pham The Hien,Quan 8,10.725861,106.683772,21.8,30,moderate,slow,19.8,traffic_camera,true,24.259999999999998,2023-12-23T17:00:00.000Z
FLD00063,2023-12-23T20:24:28.000Z,Tran Nao,Quan 2,10.784181,106.737552,13.3,30,light,clear,25.1,monitoring_station,true,18.310000000000002,2023-12-23T20:00:00.000Z
FLD00727,2023-12-24T05:27:30.000Z,Ma Lo,Binh Tan,10.762535,106.614883,16.0,180,moderate,slow,37.9,IoT_sensor,true,65.2,2023-12-24T05:00:00.000Z
FLD02132,2023-12-24T07:38:20.000Z,To Ky,Quan 12,10.865049,106.631933,40.1,60,severe,blocked,96.2,monitoring_station,true,46.07,2023-12-24T07:00:00.000Z
FLD01105,2023-12-25T04:16:49.000Z,Tam Binh,Thu Duc,10.862195,106.736518,14.2,30,light,clear,17.2,monitoring_station,true,18.939999999999998,2023-12-25T04:00:00.000Z
FLD00862,2023-12-25T12:41:54.000Z,Hau Giang,Quan 6,10.745906,106.641268,16.6,30,moderate,slow,23.1,IoT_sensor,true,20.62,2023-12-25T12:00:00.000Z
FLD02281,2023-12-25T14:17:02.000Z,Vo Van Ngan,Thu Duc,10.850358,106.772064,9.6,60,light,clear,14.9,IoT_sensor,true,24.72,2023-12-25T14:00:00.000Z
FLD01789,2023-12-26T12:56:04.000Z,Vo Van Ngan,Thu Duc,10.851978,106.773606,9.5,90,light,clear,10.1,IoT_sensor,true,33.65,2023-12-26T12:00:00.000Z
FLD02285,2023-12-26T15:45:22.000Z,Ma Lo,Binh Tan,10.764651,106.612934,20.6,180,moderate,slow,19.2,user_report,true,68.42,2023-12-26T15:00:00.000Z
FLD00456,2023-12-26T16:00:16.000Z,Tam Binh,Thu Duc,10.861223,106.74013,20.7,180,moderate,slow,39.7,IoT_sensor,true,68.49,2023-12-26T16:00:00.000Z
FLD01051,2023-12-27T05:24:53.000Z,Le Thi Rieng,Quan 12,10.860129,106.650403,5.3,240,light,clear,4.5,monitoring_station,true,75.71,2023-12-27T05:00:00.000Z
FLD01244,2023-12-27T07:51:42.000Z,Nguyen Thi Thap,Quan 7,10.742442,106.713981,20.4,30,moderate,slow,22.1,IoT_sensor,true,23.279999999999998,2023-12-27T07:00:00.000Z
FLD01534,2023-12-28T05:56:50.000Z,No Trang Long,Binh Thanh,10.816313,106.698271,5.0,60,light,clear,12.2,user_report,true,21.5,2023-12-28T05:00:00.000Z
FLD00497,2023-12-28T05:57:20.000Z,To Ky,Quan 12,10.864662,106.631483,22.0,30,moderate,slow,28.0,traffic_camera,true,24.4,2023-12-28T05:00:00.000Z
FLD00781,2023-12-29T00:28:30.000Z,Vo Van Kiet,Quan 1,10.761416,106.69734,15.4,60,moderate,slow,35.9,user_report,true,28.78,2023-12-29T00:00:00.000Z
FLD02321,2023-12-29T08:27:11.000Z,Ung Van Khiem,Binh Thanh,10.812476,106.711008,8.2,120,light,clear,15.2,user_report,true,41.74,2023-12-29T08:00:00.000Z
FLD02241,2023-12-29T15:38:41.000Z,Phan Huy Ich,Go Vap,10.830713,106.671706,50.6,60,severe,blocked,119.0,user_report,true,53.42,2023-12-29T15:00:00.000Z
FLD01299,2023-12-29T16:32:58.000Z,Nguyen Thi Thap,Quan 7,10.742884,106.716428,18.8,90,moderate,slow,23.4,IoT_sensor,true,40.16,2023-12-29T16:00:00.000Z
FLD02387,2023-12-29T17:58:39.000Z,Do Xuan Hop,Thu Duc,10.833761,106.78418,20.9,90,moderate,slow,49.6,IoT_sensor,true,41.629999999999995,2023-12-29T17:00:00.000Z
FLD02012,2023-12-29T18:29:18.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.805726,106.71061,30.9,180,severe,blocked,43.1,user_report,true,75.63,2023-12-29T18:00:00.000Z
FLD00383,2023-12-29T19:19:31.000Z,To Ky,Quan 12,10.867216,106.632526,8.8,30,light,clear,20.2,IoT_sensor,true,15.16,2023-12-29T19:00:00.000Z
FLD00490,2023-12-30T07:33:54.000Z,Lam Van Ben,Quan 7,10.717985,106.682709,15.4,180,moderate,slow,35.2,IoT_sensor,true,64.78,2023-12-30T07:00:00.000Z
FLD00166,2023-12-30T19:18:33.000Z,Tran Nao,Quan 2,10.784627,106.736213,16.6,60,moderate,slow,36.5,IoT_sensor,true,29.62,2023-12-30T19:00:00.000Z
FLD00543,2023-12-31T00:24:20.000Z,Do Xuan Hop,Thu Duc,10.83428,106.782075,20.4,60,moderate,slow,45.6,monitoring_station,true,32.28,2023-12-31T00:00:00.000Z
FLD01527,2023-12-31T01:40:11.000Z,Pham Van Dong,Binh Thanh,10.817174,106.702807,20.9,90,moderate,slow,47.3,monitoring_station,true,41.629999999999995,2023-12-31T01:00:00.000Z
FLD01563,2023-12-31T02:34:49.000Z,Le Van Luong,Quan 7,10.736486,106.705767,51.0,90,severe,blocked,103.2,user_report,true,62.699999999999996,2023-12-31T02:00:00.000Z
FLD00351,2023-12-31T04:43:39.000Z,Tran Nao,Quan 2,10.785164,106.735748,8.5,30,light,clear,7.8,IoT_sensor,true,14.95,2023-12-31T04:00:00.000Z
FLD00691,2023-12-31T07:03:09.000Z,Pham Van Dong,Binh Thanh,10.818279,106.701364,8.6,60,light,clear,9.7,user_report,true,24.02,2023-12-31T07:00:00.000Z
FLD01844,2023-12-31T14:28:12.000Z,Tran Nao,Quan 2,10.78195,106.737002,6.4,90,light,clear,7.7,IoT_sensor,true,31.48,2023-12-31T14:00:00.000Z
FLD01857,2023-12-31T17:50:56.000Z,Lam Van Ben,Quan 7,10.717383,106.685126,5.0,60,light,clear,9.3,IoT_sensor,true,21.5,2023-12-31T17:00:00.000Z
FLD01011,2024-01-01T01:30:25.000Z,Da Nam,Quan 8,10.741421,106.674367,14.6,90,light,clear,19.5,traffic_camera,true,37.22,2024-01-01T01:00:00.000Z
FLD00411,2024-01-01T06:11:15.000Z,Do Xuan Hop,Thu Duc,10.831599,106.78222,5.2,120,light,clear,6.8,IoT_sensor,true,39.64,2024-01-01T06:00:00.000Z
FLD01616,2024-01-01T08:51:25.000Z,Tan Ky Tan Quy,Binh Tan,10.786587,106.601676,28.3,90,moderate,slow,24.5,user_report,true,46.81,2024-01-01T08:00:00.000Z
FLD02266,2024-01-01T11:04:43.000Z,Vo Van Kiet,Quan 1,10.760648,106.697453,6.9,30,light,clear,8.4,user_report,true,13.83,2024-01-01T11:00:00.000Z
FLD00191,2024-01-01T11:34:57.000Z,Lam Van Ben,Quan 7,10.719134,106.685818,51.5,60,severe,blocked,70.7,monitoring_station,true,54.05,2024-01-01T11:00:00.000Z
FLD01947,2024-01-01T20:12:29.000Z,Nguyen Van Khoi,Go Vap,10.829207,106.694521,29.6,180,moderate,slow,44.9,monitoring_station,true,74.72,2024-01-01T20:00:00.000Z
FLD00135,2024-01-02T00:56:27.000Z,Ma Lo,Binh Tan,10.763041,106.612583,14.0,60,light,clear,30.9,monitoring_station,true,27.799999999999997,2024-01-02T00:00:00.000Z
FLD01915,2024-01-02T05:15:57.000Z,Kinh Duong Vuong,Quan 6,10.741949,106.616122,20.1,60,moderate,slow,24.0,IoT_sensor,true,32.07,2024-01-02T05:00:00.000Z
FLD01802,2024-01-02T10:07:25.000Z,Nguyen Huu Canh,Binh Thanh,10.787744,106.723438,14.0,60,light,clear,30.8,user_report,true,27.799999999999997,2024-01-02T10:00:00.000Z
FLD01143,2024-01-02T19:40:41.000Z,Linh Dong,Thu Duc,10.865517,106.766884,11.6,180,light,clear,11.8,user_report,true,62.12,2024-01-02T19:00:00.000Z
FLD01219,2024-01-02T20:23:24.000Z,Da Nam,Quan 8,10.740617,106.673304,15.2,180,moderate,slow,22.5,traffic_camera,true,64.64,2024-01-02T20:00:00.000Z
FLD01799,2024-01-02T20:52:48.000Z,Hoa Binh,Tan Phu,10.803242,106.621688,61.1,60,severe,blocked,107.3,user_report,true,60.769999999999996,2024-01-02T20:00:00.000Z
FLD01667,2024-01-02T23:53:42.000Z,Kha Van Can,Thu Duc,10.850112,106.753718,13.7,60,light,clear,21.0,traffic_camera,true,27.589999999999996,2024-01-02T23:00:00.000Z
FLD02226,2024-01-03T01:50:29.000Z,Tran Xuan Soan,Quan 7,10.753333,106.69693,14.4,30,light,clear,33.0,IoT_sensor,true,19.08,2024-01-03T01:00:00.000Z
FLD00576,2024-01-03T04:03:54.000Z,Kha Van Can,Thu Duc,10.849717,106.755965,15.1,90,moderate,slow,12.2,IoT_sensor,true,37.57,2024-01-03T04:00:00.000Z
FLD00088,2024-01-03T04:10:10.000Z,Vo Van Kiet,Quan 1,10.761365,106.698156,59.4,120,severe,blocked,128.2,IoT_sensor,true,77.58,2024-01-03T04:00:00.000Z
FLD00968,2024-01-03T05:04:38.000Z,Kha Van Can,Thu Duc,10.849607,106.75328,10.9,30,light,clear,22.0,monitoring_station,true,16.63,2024-01-03T05:00:00.000Z
FLD00353,2024-01-03T14:31:34.000Z,Da Nam,Quan 8,10.742968,106.672959,60.7,90,severe,blocked,118.5,traffic_camera,true,69.49000000000001,2024-01-03T14:00:00.000Z
FLD00624,2024-01-03T22:56:58.000Z,Phan Huy Ich,Go Vap,10.830843,106.672922,19.1,90,moderate,slow,22.6,user_report,true,40.370000000000005,2024-01-03T22:00:00.000Z
FLD00236,2024-01-04T05:09:30.000Z,Tran Nao,Quan 2,10.782272,106.736014,5.0,30,light,clear,4.3,IoT_sensor,true,12.5,2024-01-04T05:00:00.000Z
FLD00746,2024-01-04T17:25:12.000Z,To Ky,Quan 12,10.867857,106.63246,5.0,120,light,clear,9.4,IoT_sensor,true,39.5,2024-01-04T17:00:00.000Z
FLD02252,2024-01-04T17:27:34.000Z,Hau Giang,Quan 6,10.745806,106.638236,25.8,30,moderate,slow,54.8,IoT_sensor,true,27.06,2024-01-04T17:00:00.000Z
FLD01980,2024-01-05T05:59:13.000Z,Le Dinh Can,Binh Tan,10.76626,106.596502,9.6,120,light,clear,22.3,user_report,true,42.72,2024-01-05T05:00:00.000Z
FLD01095,2024-01-05T15:41:10.000Z,Pham Van Dong,Binh Thanh,10.818501,106.701113,5.0,30,light,clear,9.2,user_report,true,12.5,2024-01-05T15:00:00.000Z
FLD01613,2024-01-05T16:25:07.000Z,Linh Dong,Thu Duc,10.863274,106.766704,18.2,30,moderate,slow,24.3,user_report,true,21.74,2024-01-05T16:00:00.000Z
FLD00439,2024-01-06T03:19:28.000Z,Nguyen Thi Thap,Quan 7,10.741202,106.717336,6.5,30,light,clear,14.9,IoT_sensor,true,13.55,2024-01-06T03:00:00.000Z
FLD00870,2024-01-06T04:21:12.000Z,Nguyen Anh Thu,Quan 12,10.87586,106.645273,23.6,120,moderate,slow,57.7,IoT_sensor,true,52.519999999999996,2024-01-06T04:00:00.000Z
FLD00766,2024-01-06T07:53:30.000Z,Hau Giang,Quan 6,10.744996,106.641205,20.5,60,moderate,slow,23.7,IoT_sensor,true,32.35,2024-01-06T07:00:00.000Z
FLD02034,2024-01-06T12:23:37.000Z,Kha Van Can,Thu Duc,10.85033,106.75267,9.7,30,light,clear,13.1,IoT_sensor,true,15.79,2024-01-06T12:00:00.000Z
FLD01583,2024-01-07T03:25:51.000Z,Nguyen Thi Thap,Quan 7,10.742333,106.713561,19.6,30,moderate,slow,40.3,IoT_sensor,true,22.72,2024-01-07T03:00:00.000Z
FLD01518,2024-01-07T04:37:55.000Z,Ma Lo,Binh Tan,10.765208,106.614,16.7,60,moderate,slow,22.0,monitoring_station,true,29.689999999999998,2024-01-07T04:00:00.000Z
FLD00120,2024-01-07T07:26:19.000Z,Vo Van Kiet,Quan 1,10.763029,106.697836,16.7,120,moderate,slow,28.8,IoT_sensor,true,47.69,2024-01-07T07:00:00.000Z
FLD01607,2024-01-07T07:37:02.000Z,Nguyen Trai,Quan 5,10.755704,106.666244,19.0,120,moderate,slow,19.4,user_report,true,49.3,2024-01-07T07:00:00.000Z
FLD01898,2024-01-07T13:42:52.000Z,Le Van Luong,Quan 7,10.737228,106.703871,41.6,60,severe,blocked,53.5,user_report,true,47.12,2024-01-07T13:00:00.000Z
FLD00054,2024-01-07T18:31:49.000Z,Hau Giang,Quan 6,10.744644,106.639174,19.6,60,moderate,slow,35.3,IoT_sensor,true,31.72,2024-01-07T18:00:00.000Z
FLD01636,2024-01-08T12:46:51.000Z,Le Dinh Can,Binh Tan,10.76748,106.595371,6.0,60,light,clear,14.5,IoT_sensor,true,22.2,2024-01-08T12:00:00.000Z
FLD01234,2024-01-08T18:19:57.000Z,Le Dinh Can,Binh Tan,10.766042,106.59658,28.7,120,moderate,slow,43.9,user_report,true,56.09,2024-01-08T18:00:00.000Z
FLD01821,2024-01-09T05:20:17.000Z,Tran Nao,Quan 2,10.783167,106.736831,31.6,60,severe,blocked,29.1,traffic_camera,true,40.120000000000005,2024-01-09T05:00:00.000Z
FLD02396,2024-01-09T13:02:47.000Z,Ta Quang Buu,Quan 8,10.745564,106.663537,20.7,90,moderate,slow,36.6,monitoring_station,true,41.489999999999995,2024-01-09T13:00:00.000Z
FLD02153,2024-01-09T19:37:36.000Z,Pham Van Dong,Binh Thanh,10.820075,106.703139,23.1,120,moderate,slow,47.4,IoT_sensor,true,52.17,2024-01-09T19:00:00.000Z
FLD00284,2024-01-10T14:03:10.000Z,Nguyen Van Qua,Quan 12,10.855271,106.6606,10.2,60,light,clear,24.6,user_report,true,25.14,2024-01-10T14:00:00.000Z
FLD02001,2024-01-10T19:36:50.000Z,Linh Dong,Thu Duc,10.866174,106.765098,26.5,60,moderate,slow,24.2,IoT_sensor,true,36.55,2024-01-10T19:00:00.000Z
FLD00369,2024-01-11T04:59:43.000Z,Hau Giang,Quan 6,10.74455,106.639236,8.3,90,light,clear,7.8,IoT_sensor,true,32.81,2024-01-11T04:00:00.000Z
FLD00668,2024-01-11T09:38:00.000Z,Da Nam,Quan 8,10.742004,106.671982,31.1,120,severe,blocked,62.1,monitoring_station,true,57.769999999999996,2024-01-11T09:00:00.000Z
FLD00455,2024-01-11T10:35:53.000Z,Nguyen Huu Canh,Binh Thanh,10.786877,106.720793,5.0,30,light,clear,11.1,monitoring_station,true,12.5,2024-01-11T10:00:00.000Z
FLD00789,2024-01-11T21:08:00.000Z,Huynh Tan Phat,Quan 7,10.726749,106.721582,8.9,30,light,clear,11.0,IoT_sensor,true,15.23,2024-01-11T21:00:00.000Z
FLD00551,2024-01-12T06:13:08.000Z,Tran Nao,Quan 2,10.784359,106.735135,58.9,30,severe,blocked,71.5,monitoring_station,true,50.23,2024-01-12T06:00:00.000Z
FLD00386,2024-01-13T01:52:31.000Z,Phan Huy Ich,Go Vap,10.829138,106.672711,9.2,240,light,clear,14.4,IoT_sensor,true,78.44,2024-01-13T01:00:00.000Z
FLD00635,2024-01-13T08:35:44.000Z,Da Nam,Quan 8,10.742805,106.675487,25.2,240,moderate,slow,24.6,user_report,true,89.64,2024-01-13T08:00:00.000Z
FLD01978,2024-01-13T10:12:54.000Z,Linh Dong,Thu Duc,10.86563,106.766945,23.7,240,moderate,slow,52.4,IoT_sensor,true,88.59,2024-01-13T10:00:00.000Z
FLD00959,2024-01-13T15:25:27.000Z,Le Van Viet,Thu Duc,10.843431,106.789415,16.5,60,moderate,slow,13.3,user_report,true,29.549999999999997,2024-01-13T15:00:00.000Z
FLD02115,2024-01-13T17:47:01.000Z,Le Van Viet,Thu Duc,10.844792,106.788646,5.4,120,light,clear,7.1,user_report,true,39.78,2024-01-13T17:00:00.000Z
FLD01374,2024-01-14T07:03:15.000Z,Hau Giang,Quan 6,10.748098,106.638265,61.6,180,severe,blocked,106.1,IoT_sensor,true,97.12,2024-01-14T07:00:00.000Z
FLD00836,2024-01-14T11:08:15.000Z,Nguyen Van Khoi,Go Vap,10.829622,106.694585,5.0,60,light,clear,5.6,IoT_sensor,true,21.5,2024-01-14T11:00:00.000Z
FLD00111,2024-01-14T21:33:57.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.805509,106.713473,26.2,30,moderate,slow,40.5,traffic_camera,true,27.34,2024-01-14T21:00:00.000Z
FLD00545,2024-01-14T21:51:51.000Z,Tran Nao,Quan 2,10.783789,106.738018,25.0,60,moderate,slow,57.3,IoT_sensor,true,35.5,2024-01-14T21:00:00.000Z
FLD00844,2024-01-15T08:39:32.000Z,Vo Van Ngan,Thu Duc,10.850118,106.7724,26.2,90,moderate,slow,34.3,monitoring_station,true,45.34,2024-01-15T08:00:00.000Z
FLD02256,2024-01-15T15:31:56.000Z,Le Van Luong,Quan 7,10.736422,106.705028,9.0,180,light,clear,7.7,IoT_sensor,true,60.3,2024-01-15T15:00:00.000Z
FLD02210,2024-01-15T20:36:37.000Z,Ung Van Khiem,Binh Thanh,10.81024,106.70966,29.9,90,moderate,slow,58.1,monitoring_station,true,47.92999999999999,2024-01-15T20:00:00.000Z
FLD01813,2024-01-16T11:48:18.000Z,Vo Van Kiet,Quan 1,10.761065,106.698487,14.3,120,light,clear,16.3,user_report,true,46.01,2024-01-16T11:00:00.000Z
FLD00909,2024-01-16T14:22:19.000Z,No Trang Long,Binh Thanh,10.813636,106.697096,15.2,60,moderate,slow,31.7,IoT_sensor,true,28.64,2024-01-16T14:00:00.000Z
FLD00158,2024-01-17T02:53:08.000Z,Le Van Luong,Quan 7,10.736432,106.705326,25.2,60,moderate,slow,61.8,monitoring_station,true,35.64,2024-01-17T02:00:00.000Z
FLD00213,2024-01-17T08:39:48.000Z,To Ky,Quan 12,10.86714,106.632399,5.0,180,light,clear,5.3,user_report,true,57.5,2024-01-17T08:00:00.000Z
FLD02357,2024-01-17T17:36:55.000Z,Do Xuan Hop,Thu Duc,10.832621,106.781162,23.9,120,moderate,slow,35.8,monitoring_station,true,52.73,2024-01-17T17:00:00.000Z
FLD01263,2024-01-17T19:56:49.000Z,Hoa Binh,Tan Phu,10.804236,106.621015,38.7,120,severe,blocked,84.4,user_report,true,63.09,2024-01-17T19:00:00.000Z
FLD00366,2024-01-18T09:43:51.000Z,Ung Van Khiem,Binh Thanh,10.811966,106.710448,13.4,60,light,clear,27.1,IoT_sensor,true,27.38,2024-01-18T09:00:00.000Z
FLD01395,2024-01-18T10:57:52.000Z,Vo Van Kiet,Quan 1,10.761524,106.697576,16.7,60,moderate,slow,21.9,IoT_sensor,true,29.689999999999998,2024-01-18T10:00:00.000Z
FLD00177,2024-01-18T16:17:22.000Z,Hau Giang,Quan 6,10.748297,106.639112,10.2,60,light,clear,11.5,IoT_sensor,true,25.14,2024-01-18T16:00:00.000Z
FLD01463,2024-01-18T18:22:13.000Z,Quang Trung,Go Vap,10.8394,106.66438,9.2,60,light,clear,22.9,IoT_sensor,true,24.439999999999998,2024-01-18T18:00:00.000Z
FLD00168,2024-01-18T18:46:43.000Z,Pham Van Dong,Binh Thanh,10.817294,106.703007,15.9,60,moderate,slow,32.9,IoT_sensor,true,29.13,2024-01-18T18:00:00.000Z
FLD00550,2024-01-18T18:58:11.000Z,Pham Van Dong,Binh Thanh,10.817411,106.703467,16.2,90,moderate,slow,31.0,monitoring_station,true,38.339999999999996,2024-01-18T18:00:00.000Z
FLD00631,2024-01-19T09:59:11.000Z,Tam Binh,Thu Duc,10.86347,106.737992,16.6,30,moderate,slow,34.6,user_report,true,20.62,2024-01-19T09:00:00.000Z
FLD00066,2024-01-19T20:06:14.000Z,Pham Van Dong,Binh Thanh,10.81773,106.702894,5.0,30,light,clear,11.9,IoT_sensor,true,12.5,2024-01-19T20:00:00.000Z
FLD01401,2024-01-19T22:41:46.000Z,To Ky,Quan 12,10.867311,106.630134,29.3,120,moderate,slow,33.2,user_report,true,56.51,2024-01-19T22:00:00.000Z
FLD01354,2024-01-19T23:59:41.000Z,Nguyen Huu Canh,Binh Thanh,10.788616,106.720045,19.6,30,moderate,slow,20.6,IoT_sensor,true,22.72,2024-01-19T23:00:00.000Z
FLD01691,2024-01-20T16:00:48.000Z,Nguyen Trai,Quan 5,10.755753,106.66548,10.6,90,light,clear,18.2,user_report,true,34.42,2024-01-20T16:00:00.000Z
FLD00614,2024-01-21T10:04:42.000Z,Le Thi Rieng,Quan 12,10.860293,106.650318,9.7,90,light,clear,22.9,IoT_sensor,true,33.79,2024-01-21T10:00:00.000Z
FLD00758,2024-01-21T21:02:25.000Z,Nguyen Trai,Quan 5,10.754634,106.664797,8.5,240,light,clear,20.3,user_report,true,77.95,2024-01-21T21:00:00.000Z
FLD01676,2024-01-21T22:57:16.000Z,Pham Van Dong,Binh Thanh,10.819049,106.701351,23.6,120,moderate,slow,40.1,IoT_sensor,true,52.519999999999996,2024-01-21T22:00:00.000Z
FLD00077,2024-01-22T02:12:41.000Z,Vo Van Kiet,Quan 1,10.764088,106.69744,9.7,240,light,clear,16.7,monitoring_station,true,78.78999999999999,2024-01-22T02:00:00.000Z
FLD01425,2024-01-22T06:06:27.000Z,Tam Binh,Thu Duc,10.861495,106.738562,21.4,180,moderate,slow,44.2,IoT_sensor,true,68.98,2024-01-22T06:00:00.000Z
FLD00674,2024-01-22T10:34:18.000Z,CMT8,Quan 3,10.780405,106.679655,13.6,60,light,clear,31.0,IoT_sensor,true,27.52,2024-01-22T10:00:00.000Z
FLD00931,2024-01-22T18:47:04.000Z,Huynh Tan Phat,Quan 7,10.728765,106.720933,15.9,120,moderate,slow,24.2,IoT_sensor,true,47.129999999999995,2024-01-22T18:00:00.000Z
FLD00052,2024-01-23T05:28:13.000Z,Huynh Tan Phat,Quan 7,10.729097,106.724262,13.6,180,light,clear,24.2,IoT_sensor,true,63.519999999999996,2024-01-23T05:00:00.000Z
FLD01082,2024-01-23T12:13:13.000Z,Do Xuan Hop,Thu Duc,10.833805,106.783074,5.0,90,light,clear,8.3,user_report,true,30.5,2024-01-23T12:00:00.000Z
FLD01080,2024-01-24T04:02:37.000Z,Hau Giang,Quan 6,10.746923,106.640719,28.0,90,moderate,slow,45.3,traffic_camera,true,46.599999999999994,2024-01-24T04:00:00.000Z
FLD02026,2024-01-25T14:06:22.000Z,Hoa Binh,Tan Phu,10.802682,106.622375,20.6,90,moderate,slow,17.5,IoT_sensor,true,41.42,2024-01-25T14:00:00.000Z
