flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified
FLD01723,2023-12-06 22:34:26,Lam Van Ben,Quan 7,10.717152,106.683575,5.0,30,light,clear,12.5,user_report,True
FLD00437,2023-12-07 12:21:31,Nguyen Thi Thap,Quan 7,10.741541,106.713644,16.3,30,moderate,slow,27.8,traffic_camera,True
FLD00699,2023-12-07 22:09:16,Le Van Viet,Thu Duc,10.846631,106.791464,16.9,60,moderate,slow,34.2,monitoring_station,False
FLD01589,2023-12-08 01:05:06,Kha Van Can,Thu Duc,10.850568,106.756451,40.6,90,severe,blocked,96.7,IoT_sensor,True
FLD01532,2023-12-08 01:32:30,Nguyen Trai,Quan 5,10.75705,106.663495,8.6,90,light,clear,19.5,IoT_sensor,True
FLD00989,2023-12-08 18:50:23,Hau Giang,Quan 6,10.748291,106.638456,8.7,30,light,clear,18.6,traffic_camera,True
FLD01926,2023-12-08 20:07:41,Le Thi Rieng,Quan 12,10.861001,106.647416,26.7,90,moderate,slow,28.1,user_report,True
FLD00382,2023-12-09 00:24:37,CMT8,Quan 3,10.780789,106.678528,16.9,30,moderate,slow,29.7,IoT_sensor,True
FLD00323,2023-12-09 01:01:54,Linh Dong,Thu Duc,10.866372,106.76373,11.7,30,light,clear,16.9,traffic_camera,True
FLD00817,2023-12-09 05:15:09,Tan Ky Tan Quy,Binh Tan,10.788037,106.603334,5.0,30,light,clear,8.9,traffic_camera,True
FLD01295,2023-12-09 05:26:26,Ma Lo,Binh Tan,10.765476,106.614588,13.9,90,light,clear,26.6,IoT_sensor,True
FLD00361,2023-12-09 06:47:54,Ma Lo,Binh Tan,10.765018,106.61339,39.2,30,severe,blocked,54.4,user_report,False
FLD00161,2023-12-09 07:18:49,Ung Van Khiem,Binh Thanh,10.812504,106.709307,5.0,30,light,clear,11.8,user_report,True
FLD00297,2023-12-09 07:34:43,An Duong Vuong,Quan 6,10.754095,106.644388,28.3,90,moderate,slow,52.2,user_report,True
FLD00508,2023-12-09 14:57:36,Nguyen Trai,Quan 5,10.755151,106.663957,23.1,90,moderate,slow,30.4,user_report,False
FLD01496,2023-12-09 15:36:18,Binh Long,Tan Phu,10.798482,106.616103,10.7,30,light,clear,22.0,IoT_sensor,True
FLD01120,2023-12-09 17:00:30,Tam Binh,Thu Duc,10.862623,106.739737,20.9,60,moderate,slow,21.4,IoT_sensor,False
FLD02267,2023-12-09 23:01:27,Tran Nao,Quan 2,10.781928,106.736335,40.3,90,severe,blocked,59.1,user_report,True
FLD00893,2023-12-10 07:05:40,Linh Dong,Thu Duc,10.865848,106.764181,8.0,120,light,clear,13.1,IoT_sensor,True
FLD01150,2023-12-10 07:21:58,Ung Van Khiem,Binh Thanh,10.811887,106.711221,11.3,60,light,clear,19.8,user_report,False
FLD00692,2023-12-10 13:12:05,Le Van Luong,Quan 7,10.736235,106.707132,5.0,30,light,clear,6.6,user_report,True
FLD01648,2023-12-10 14:43:52,Nguyen Trai,Quan 5,10.756608,106.662697,28.9,180,moderate,slow,52.3,IoT_sensor,True
FLD01086,2023-12-10 23:37:25,CMT8,Quan 3,10.782273,106.681758,20.2,120,moderate,slow,20.2,IoT_sensor,True
FLD02310,2023-12-11 19:04:59,Kha Van Can,Thu Duc,10.851514,106.753771,31.0,30,severe,blocked,62.3,IoT_sensor,True
FLD00775,2023-12-11 22:54:07,Da Nam,Quan 8,10.742783,106.672287,24.4,30,moderate,slow,42.8,traffic_camera,True
FLD00217,2023-12-11 23:45:45,Thoai Ngoc Hau,Tan Phu,10.787552,106.630381,11.7,30,light,clear,28.3,traffic_camera,True
FLD02394,2023-12-12 13:31:19,Nguyen Van Khoi,Go Vap,10.82711,106.694015,10.1,30,light,clear,24.7,user_report,True
FLD02107,2023-12-13 11:26:42,Hau Giang,Quan 6,10.74508,106.637834,51.0,60,severe,blocked,55.3,user_report,True
FLD00834,2023-12-13 12:09:23,Nguyen Trai,Quan 5,10.756986,106.664835,9.8,60,light,clear,23.9,user_report,False
FLD01543,2023-12-13 12:38:30,Nguyen Huu Canh,Binh Thanh,10.789547,106.721416,81.6,90,severe,blocked,192.8,IoT_sensor,False
FLD00843,2023-12-14 00:00:19,Lam Van Ben,Quan 7,10.718258,106.683985,25.2,60,moderate,slow,62.9,IoT_sensor,True
FLD00645,2023-12-14 05:27:58,Da Nam,Quan 8,10.742321,106.674821,15.4,120,moderate,slow,25.6,user_report,False
FLD01576,2023-12-14 07:45:34,Kinh Duong Vuong,Quan 6,10.744843,106.613734,11.7,30,light,clear,18.1,IoT_sensor,False
FLD01504,2023-12-14 22:04:47,Kha Van Can,Thu Duc,10.853411,106.753159,16.0,180,moderate,slow,37.3,IoT_sensor,True
FLD00553,2023-12-15 14:04:58,Vo Van Ngan,Thu Duc,10.849333,106.773248,5.0,180,light,clear,7.5,user_report,True
FLD02057,2023-12-15 22:42:09,Xo Viet Nghe Tinh,Binh Thanh,10.805859,106.713195,25.9,240,moderate,slow,34.5,user_report,True
FLD00857,2023-12-16 01:44:57,To Ky,Quan 12,10.864681,106.63166,19.7,120,moderate,slow,23.7,IoT_sensor,True
FLD01841,2023-12-16 04:42:19,Nguyen Trai,Quan 5,10.754707,106.662833,20.9,90,moderate,slow,49.0,IoT_sensor,True
FLD01155,2023-12-17 09:08:26,To Ky,Quan 12,10.86772,106.63321,15.6,60,moderate,slow,23.0,IoT_sensor,False
FLD00792,2023-12-17 12:10:47,Da Nam,Quan 8,10.741302,106.674162,12.0,60,light,clear,27.0,user_report,True
FLD01106,2023-12-17 22:35:44,Hau Giang,Quan 6,10.746285,106.638842,24.9,90,moderate,slow,51.4,user_report,True
FLD00587,2023-12-18 00:31:50,Tan Ky Tan Quy,Binh Tan,10.788014,106.601299,18.7,90,moderate,slow,24.6,traffic_camera,False
FLD01338,2023-12-18 08:36:43,Vo Van Kiet,Quan 1,10.762918,106.69803,6.2,180,light,clear,6.2,IoT_sensor,True
FLD02155,2023-12-18 17:58:24,Hoa Binh,Tan Phu,10.804655,106.62268,6.4,60,light,clear,15.2,user_report,False
FLD02253,2023-12-19 09:30:23,Tran Xuan Soan,Quan 7,10.750836,106.699834,28.2,60,moderate,slow,25.3,user_report,True
FLD00346,2023-12-19 10:21:08,An Duong Vuong,Quan 6,10.755126,106.644305,18.7,180,moderate,slow,23.1,IoT_sensor,True
FLD01315,2023-12-19 18:46:39,Le Dinh Can,Binh Tan,10.764563,106.598154,14.1,120,light,clear,33.4,user_report,True
FLD00955,2023-12-21 08:18:24,Le Thi Rieng,Quan 12,10.861208,106.648142,29.8,30,moderate,slow,57.3,monitoring_station,True
FLD00753,2023-12-21 10:58:12,Quang Trung,Go Vap,10.83742,106.665392,16.9,60,moderate,slow,24.9,IoT_sensor,True
FLD00737,2023-12-21 11:20:39,Nguyen Van Qua,Quan 12,10.85567,106.661552,10.8,90,light,clear,24.8,IoT_sensor,True
FLD01632,2023-12-21 21:23:01,Pham The Hien,Quan 8,10.728616,106.684303,26.5,180,moderate,slow,53.9,IoT_sensor,True
FLD00969,2023-12-22 01:33:17,Ung Van Khiem,Binh Thanh,10.812027,106.712201,13.2,120,light,clear,26.9,user_report,False
FLD01096,2023-12-22 01:51:14,Lam Van Ben,Quan 7,10.717165,106.6862,6.7,30,light,clear,5.4,IoT_sensor,False
FLD02392,2023-12-23 00:27:58,Kha Van Can,Thu Duc,10.850838,106.754007,79.0,90,severe,blocked,124.7,IoT_sensor,True
FLD00815,2023-12-23 04:58:08,Ung Van Khiem,Binh Thanh,10.811953,106.709029,29.4,90,moderate,slow,68.6,IoT_sensor,True
FLD02360,2023-12-23 06:12:07,Huynh Tan Phat,Quan 7,10.727528,106.723666,9.5,60,light,clear,23.4,monitoring_station,True
FLD02138,2023-12-23 10:12:18,Vo Van Kiet,Quan 1,10.762217,106.697525,18.5,30,moderate,slow,37.3,user_report,True
FLD00981,2023-12-23 10:32:39,Pham The Hien,Quan 8,10.725861,106.683772,21.8,30,moderate,slow,19.8,traffic_camera,True
FLD00063,2023-12-23 13:24:28,Tran Nao,Quan 2,10.784181,106.737552,13.3,30,light,clear,25.1,monitoring_station,True
FLD00727,2023-12-23 22:27:30,Ma Lo,Binh Tan,10.762535,106.614883,16.0,180,moderate,slow,37.9,IoT_sensor,True
FLD02380,2023-12-23 23:30:54,Tan Ky Tan Quy,Binh Tan,10.790336,106.600877,11.1,60,light,clear,10.5,user_report,False
FLD02132,2023-12-24 00:38:20,To Ky,Quan 12,10.865049,106.631933,40.1,60,severe,blocked,96.2,monitoring_station,True
FLD01977,2023-12-24 03:44:47,Thoai Ngoc Hau,Tan Phu,10.786818,106.62981,20.0,180,moderate,slow,17.4,IoT_sensor,False
FLD01105,2023-12-24 21:16:49,Tam Binh,Thu Duc,10.862195,106.736518,14.2,30,light,clear,17.2,monitoring_station,True
FLD00862,2023-12-25 05:41:54,Hau Giang,Quan 6,10.745906,106.641268,16.6,30,moderate,slow,23.1,IoT_sensor,True
FLD02281,2023-12-25 07:17:02,Vo Van Ngan,Thu Duc,10.850358,106.772064,9.6,60,light,clear,14.9,IoT_sensor,True
FLD01789,2023-12-26 05:56:04,Vo Van Ngan,Thu Duc,10.851978,106.773606,9.5,90,light,clear,10.1,IoT_sensor,True
FLD02285,2023-12-26 08:45:22,Ma Lo,Binh Tan,10.764651,106.612934,20.6,180,moderate,slow,19.2,user_report,True
FLD00456,2023-12-26 09:00:16,Tam Binh,Thu Duc,10.861223,106.74013,20.7,180,moderate,slow,39.7,IoT_sensor,True
FLD01051,2023-12-26 22:24:53,Le Thi Rieng,Quan 12,10.860129,106.650403,5.3,240,light,clear,4.5,monitoring_station,True
FLD01378,2023-12-26 22:34:52,Ba Thang Hai,Quan 10,10.774611,106.669327,21.2,90,moderate,slow,50.7,IoT_sensor,False
FLD01244,2023-12-27 00:51:42,Nguyen Thi Thap,Quan 7,10.742442,106.713981,20.4,30,moderate,slow,22.1,IoT_sensor,True
FLD02367,2023-12-27 01:41:57,Nguyen Van Khoi,Go Vap,10.830016,106.694956,11.3,60,light,clear,15.3,traffic_camera,False
FLD00912,2023-12-27 14:38:11,Ba Thang Hai,Quan 10,10.774215,106.672393,9.5,60,light,clear,17.9,IoT_sensor,False
FLD01534,2023-12-27 22:56:50,No Trang Long,Binh Thanh,10.816313,106.698271,5.0,60,light,clear,12.2,user_report,True
FLD00497,2023-12-27 22:57:20,To Ky,Quan 12,10.864662,106.631483,22.0,30,moderate,slow,28.0,traffic_camera,True
FLD01169,2023-12-28 11:28:27,Huynh Tan Phat,Quan 7,10.728235,106.724349,41.6,90,severe,blocked,67.3,IoT_sensor,False
FLD00781,2023-12-28 17:28:30,Vo Van Kiet,Quan 1,10.761416,106.69734,15.4,60,moderate,slow,35.9,user_report,True
FLD02321,2023-12-29 01:27:11,Ung Van Khiem,Binh Thanh,10.812476,106.711008,8.2,120,light,clear,15.2,user_report,True
FLD02241,2023-12-29 08:38:41,Phan Huy Ich,Go Vap,10.830713,106.671706,50.6,60,severe,blocked,119.0,user_report,True
FLD01326,2023-12-29 09:19:34,Le Van Luong,Quan 7,10.735937,106.706393,5.5,180,light,clear,12.8,user_report,False
FLD01299,2023-12-29 09:32:58,Nguyen Thi Thap,Quan 7,10.742884,106.716428,18.8,90,moderate,slow,23.4,IoT_sensor,True
FLD02387,2023-12-29 10:58:39,Do Xuan Hop,Thu Duc,10.833761,106.78418,20.9,90,moderate,slow,49.6,IoT_sensor,True
FLD02012,2023-12-29 11:29:18,Xo Viet Nghe Tinh,Binh Thanh,10.805726,106.71061,30.9,180,severe,blocked,43.1,user_report,True
FLD00383,2023-12-29 12:19:31,To Ky,Quan 12,10.867216,106.632526,8.8,30,light,clear,20.2,IoT_sensor,True
FLD00490,2023-12-30 00:33:54,Lam Van Ben,Quan 7,10.717985,106.682709,15.4,180,moderate,slow,35.2,IoT_sensor,True
FLD00166,2023-12-30 12:18:33,Tran Nao,Quan 2,10.784627,106.736213,16.6,60,moderate,slow,36.5,IoT_sensor,True
FLD00543,2023-12-30 17:24:20,Do Xuan Hop,Thu Duc,10.83428,106.782075,20.4,60,moderate,slow,45.6,monitoring_station,True
FLD01527,2023-12-30 18:40:11,Pham Van Dong,Binh Thanh,10.817174,106.702807,20.9,90,moderate,slow,47.3,monitoring_station,True
FLD01563,2023-12-30 19:34:49,Le Van Luong,Quan 7,10.736486,106.705767,51.0,90,severe,blocked,103.2,user_report,True
FLD00351,2023-12-30 21:43:39,Tran Nao,Quan 2,10.785164,106.735748,8.5,30,light,clear,7.8,IoT_sensor,True
FLD00691,2023-12-31 00:03:09,Pham Van Dong,Binh Thanh,10.818279,106.701364,8.6,60,light,clear,9.7,user_report,True
FLD01844,2023-12-31 07:28:12,Tran Nao,Quan 2,10.78195,106.737002,6.4,90,light,clear,7.7,IoT_sensor,True
FLD01857,2023-12-31 10:50:56,Lam Van Ben,Quan 7,10.717383,106.685126,5.0,60,light,clear,9.3,IoT_sensor,True
FLD01011,2023-12-31 18:30:25,Da Nam,Quan 8,10.741421,106.674367,14.6,90,light,clear,19.5,traffic_camera,True
FLD02009,2023-12-31 22:54:39,CMT8,Quan 3,10.781179,106.679985,50.7,240,severe,blocked,60.0,IoT_sensor,False
FLD00411,2023-12-31 23:11:15,Do Xuan Hop,Thu Duc,10.831599,106.78222,5.2,120,light,clear,6.8,IoT_sensor,True
FLD01616,2024-01-01 01:51:25,Tan Ky Tan Quy,Binh Tan,10.786587,106.601676,28.3,90,moderate,slow,24.5,user_report,True
FLD02266,2024-01-01 04:04:43,Vo Van Kiet,Quan 1,10.760648,106.697453,6.9,30,light,clear,8.4,user_report,True
FLD00191,2024-01-01 04:34:57,Lam Van Ben,Quan 7,10.719134,106.685818,51.5,60,severe,blocked,70.7,monitoring_station,True
FLD01947,2024-01-01 13:12:29,Nguyen Van Khoi,Go Vap,10.829207,106.694521,29.6,180,moderate,slow,44.9,monitoring_station,True
FLD00135,2024-01-01 17:56:27,Ma Lo,Binh Tan,10.763041,106.612583,14.0,60,light,clear,30.9,monitoring_station,True
FLD01915,2024-01-01 22:15:57,Kinh Duong Vuong,Quan 6,10.741949,106.616122,20.1,60,moderate,slow,24.0,IoT_sensor,True
FLD01802,2024-01-02 03:07:25,Nguyen Huu Canh,Binh Thanh,10.787744,106.723438,14.0,60,light,clear,30.8,user_report,True
FLD02040,2024-01-02 11:10:35,Lam Van Ben,Quan 7,10.718588,106.682637,18.2,90,moderate,slow,26.2,IoT_sensor,False
FLD01143,2024-01-02 12:40:41,Linh Dong,Thu Duc,10.865517,106.766884,11.6,180,light,clear,11.8,user_report,True
FLD01219,2024-01-02 13:23:24,Da Nam,Quan 8,10.740617,106.673304,15.2,180,moderate,slow,22.5,traffic_camera,True
FLD01799,2024-01-02 13:52:48,Hoa Binh,Tan Phu,10.803242,106.621688,61.1,60,severe,blocked,107.3,user_report,True
FLD01667,2024-01-02 16:53:42,Kha Van Can,Thu Duc,10.850112,106.753718,13.7,60,light,clear,21.0,traffic_camera,True
FLD02226,2024-01-02 18:50:29,Tran Xuan Soan,Quan 7,10.753333,106.69693,14.4,30,light,clear,33.0,IoT_sensor,True
FLD00576,2024-01-02 21:03:54,Kha Van Can,Thu Duc,10.849717,106.755965,15.1,90,moderate,slow,12.2,IoT_sensor,True
FLD00088,2024-01-02 21:10:10,Vo Van Kiet,Quan 1,10.761365,106.698156,59.4,120,severe,blocked,128.2,IoT_sensor,True
FLD00968,2024-01-02 22:04:38,Kha Van Can,Thu Duc,10.849607,106.75328,10.9,30,light,clear,22.0,monitoring_station,True
FLD00353,2024-01-03 07:31:34,Da Nam,Quan 8,10.742968,106.672959,60.7,90,severe,blocked,118.5,traffic_camera,True
FLD00624,2024-01-03 15:56:58,Phan Huy Ich,Go Vap,10.830843,106.672922,19.1,90,moderate,slow,22.6,user_report,True
FLD00236,2024-01-03 22:09:30,Tran Nao,Quan 2,10.782272,106.736014,5.0,30,light,clear,4.3,IoT_sensor,True
FLD00746,2024-01-04 10:25:12,To Ky,Quan 12,10.867857,106.63246,5.0,120,light,clear,9.4,IoT_sensor,True
FLD02252,2024-01-04 10:27:34,Hau Giang,Quan 6,10.745806,106.638236,25.8,30,moderate,slow,54.8,IoT_sensor,True
FLD00964,2024-01-04 14:21:23,Tan Ky Tan Quy,Binh Tan,10.789275,106.601043,8.5,90,light,clear,16.5,monitoring_station,False
FLD00731,2024-01-04 16:30:19,Huynh Tan Phat,Quan 7,10.729783,106.722907,15.5,60,moderate,slow,37.9,monitoring_station,False
FLD01645,2024-01-04 19:20:43,No Trang Long,Binh Thanh,10.814569,106.698984,25.1,30,moderate,slow,20.4,user_report,False
FLD02348,2024-01-04 20:00:31,Thoai Ngoc Hau,Tan Phu,10.78627,106.630286,25.1,30,moderate,slow,24.9,traffic_camera,False
FLD01980,2024-01-04 22:59:13,Le Dinh Can,Binh Tan,10.76626,106.596502,9.6,120,light,clear,22.3,user_report,True
FLD01095,2024-01-05 08:41:10,Pham Van Dong,Binh Thanh,10.818501,106.701113,5.0,30,light,clear,9.2,user_report,True
FLD01613,2024-01-05 09:25:07,Linh Dong,Thu Duc,10.863274,106.766704,18.2,30,moderate,slow,24.3,user_report,True
FLD00439,2024-01-05 20:19:28,Nguyen Thi Thap,Quan 7,10.741202,106.717336,6.5,30,light,clear,14.9,IoT_sensor,True
FLD00180,2024-01-05 20:19:33,Da Nam,Quan 8,10.739655,106.672332,11.3,30,light,clear,20.0,IoT_sensor,False
FLD00870,2024-01-05 21:21:12,Nguyen Anh Thu,Quan 12,10.87586,106.645273,23.6,120,moderate,slow,57.7,IoT_sensor,True
FLD00766,2024-01-06 00:53:30,Hau Giang,Quan 6,10.744996,106.641205,20.5,60,moderate,slow,23.7,IoT_sensor,True
FLD01294,2024-01-06 03:38:39,Le Van Viet,Thu Duc,10.844688,106.78961,18.7,90,moderate,slow,25.7,IoT_sensor,False
FLD02034,2024-01-06 05:23:37,Kha Van Can,Thu Duc,10.85033,106.75267,9.7,30,light,clear,13.1,IoT_sensor,True
FLD01583,2024-01-06 20:25:51,Nguyen Thi Thap,Quan 7,10.742333,106.713561,19.6,30,moderate,slow,40.3,IoT_sensor,True
FLD00389,2024-01-06 21:28:39,Le Thi Rieng,Quan 12,10.861156,106.648782,6.3,90,light,clear,9.2,monitoring_station,False
FLD01518,2024-01-06 21:37:55,Ma Lo,Binh Tan,10.765208,106.614,16.7,60,moderate,slow,22.0,monitoring_station,True
FLD00120,2024-01-07 00:26:19,Vo Van Kiet,Quan 1,10.763029,106.697836,16.7,120,moderate,slow,28.8,IoT_sensor,True
FLD01607,2024-01-07 00:37:02,Nguyen Trai,Quan 5,10.755704,106.666244,19.0,120,moderate,slow,19.4,user_report,True
FLD01898,2024-01-07 06:42:52,Le Van Luong,Quan 7,10.737228,106.703871,41.6,60,severe,blocked,53.5,user_report,True
FLD00054,2024-01-07 11:31:49,Hau Giang,Quan 6,10.744644,106.639174,19.6,60,moderate,slow,35.3,IoT_sensor,True
FLD00612,2024-01-08 01:13:06,Nguyen Thi Thap,Quan 7,10.741866,106.713905,21.5,60,moderate,slow,31.8,IoT_sensor,False
FLD01636,2024-01-08 05:46:51,Le Dinh Can,Binh Tan,10.76748,106.595371,6.0,60,light,clear,14.5,IoT_sensor,True
FLD01859,2024-01-08 07:39:06,An Duong Vuong,Quan 6,10.755885,106.645769,20.0,60,moderate,slow,39.8,traffic_camera,False
FLD01234,2024-01-08 11:19:57,Le Dinh Can,Binh Tan,10.766042,106.59658,28.7,120,moderate,slow,43.9,user_report,True
FLD01821,2024-01-08 22:20:17,Tran Nao,Quan 2,10.783167,106.736831,31.6,60,severe,blocked,29.1,traffic_camera,True
FLD01657,2024-01-09 03:02:11,Linh Dong,Thu Duc,10.864368,106.765392,13.1,30,light,clear,16.0,monitoring_station,False
FLD02396,2024-01-09 06:02:47,Ta Quang Buu,Quan 8,10.745564,106.663537,20.7,90,moderate,slow,36.6,monitoring_station,True
FLD02186,2024-01-09 07:32:07,Ma Lo,Binh Tan,10.763778,106.612348,20.3,90,moderate,slow,21.8,IoT_sensor,False
FLD02153,2024-01-09 12:37:36,Pham Van Dong,Binh Thanh,10.820075,106.703139,23.1,120,moderate,slow,47.4,IoT_sensor,True
FLD00284,2024-01-10 07:03:10,Nguyen Van Qua,Quan 12,10.855271,106.6606,10.2,60,light,clear,24.6,user_report,True
FLD02001,2024-01-10 12:36:50,Linh Dong,Thu Duc,10.866174,106.765098,26.5,60,moderate,slow,24.2,IoT_sensor,True
FLD00369,2024-01-10 21:59:43,Hau Giang,Quan 6,10.74455,106.639236,8.3,90,light,clear,7.8,IoT_sensor,True
FLD00668,2024-01-11 02:38:00,Da Nam,Quan 8,10.742004,106.671982,31.1,120,severe,blocked,62.1,monitoring_station,True
FLD00455,2024-01-11 03:35:53,Nguyen Huu Canh,Binh Thanh,10.786877,106.720793,5.0,30,light,clear,11.1,monitoring_station,True
FLD00789,2024-01-11 14:08:00,Huynh Tan Phat,Quan 7,10.726749,106.721582,8.9,30,light,clear,11.0,IoT_sensor,True
FLD00551,2024-01-11 23:13:08,Tran Nao,Quan 2,10.784359,106.735135,58.9,30,severe,blocked,71.5,monitoring_station,True
FLD00386,2024-01-12 18:52:31,Phan Huy Ich,Go Vap,10.829138,106.672711,9.2,240,light,clear,14.4,IoT_sensor,True
FLD00635,2024-01-13 01:35:44,Da Nam,Quan 8,10.742805,106.675487,25.2,240,moderate,slow,24.6,user_report,True
FLD01978,2024-01-13 03:12:54,Linh Dong,Thu Duc,10.86563,106.766945,23.7,240,moderate,slow,52.4,IoT_sensor,True
FLD00959,2024-01-13 08:25:27,Le Van Viet,Thu Duc,10.843431,106.789415,16.5,60,moderate,slow,13.3,user_report,True
FLD01528,2024-01-13 09:49:51,Le Dinh Can,Binh Tan,10.766204,106.595271,16.6,30,moderate,slow,37.7,IoT_sensor,False
FLD02115,2024-01-13 10:47:01,Le Van Viet,Thu Duc,10.844792,106.788646,5.4,120,light,clear,7.1,user_report,True
FLD01374,2024-01-14 00:03:15,Hau Giang,Quan 6,10.748098,106.638265,61.6,180,severe,blocked,106.1,IoT_sensor,True
FLD00836,2024-01-14 04:08:15,Nguyen Van Khoi,Go Vap,10.829622,106.694585,5.0,60,light,clear,5.6,IoT_sensor,True
FLD00111,2024-01-14 14:33:57,Xo Viet Nghe Tinh,Binh Thanh,10.805509,106.713473,26.2,30,moderate,slow,40.5,traffic_camera,True
FLD00545,2024-01-14 14:51:51,Tran Nao,Quan 2,10.783789,106.738018,25.0,60,moderate,slow,57.3,IoT_sensor,True
FLD00844,2024-01-15 01:39:32,Vo Van Ngan,Thu Duc,10.850118,106.7724,26.2,90,moderate,slow,34.3,monitoring_station,True
FLD02256,2024-01-15 08:31:56,Le Van Luong,Quan 7,10.736422,106.705028,9.0,180,light,clear,7.7,IoT_sensor,True
FLD01276,2024-01-15 10:19:43,Hoa Binh,Tan Phu,10.803433,106.623447,5.8,60,light,clear,14.1,user_report,False
FLD01028,2024-01-15 10:32:44,An Duong Vuong,Quan 6,10.753337,106.644657,24.0,60,moderate,slow,50.9,user_report,False
FLD02210,2024-01-15 13:36:37,Ung Van Khiem,Binh Thanh,10.81024,106.70966,29.9,90,moderate,slow,58.1,monitoring_station,True
FLD01813,2024-01-16 04:48:18,Vo Van Kiet,Quan 1,10.761065,106.698487,14.3,120,light,clear,16.3,user_report,True
FLD00909,2024-01-16 07:22:19,No Trang Long,Binh Thanh,10.813636,106.697096,15.2,60,moderate,slow,31.7,IoT_sensor,True
FLD00158,2024-01-16 19:53:08,Le Van Luong,Quan 7,10.736432,106.705326,25.2,60,moderate,slow,61.8,monitoring_station,True
FLD00213,2024-01-17 01:39:48,To Ky,Quan 12,10.86714,106.632399,5.0,180,light,clear,5.3,user_report,True
FLD02357,2024-01-17 10:36:55,Do Xuan Hop,Thu Duc,10.832621,106.781162,23.9,120,moderate,slow,35.8,monitoring_station,True
FLD01263,2024-01-17 12:56:49,Hoa Binh,Tan Phu,10.804236,106.621015,38.7,120,severe,blocked,84.4,user_report,True
FLD00174,2024-01-18 02:10:57,Huynh Tan Phat,Quan 7,10.728344,106.720825,32.0,90,severe,blocked,75.0,monitoring_station,False
FLD00366,2024-01-18 02:43:51,Ung Van Khiem,Binh Thanh,10.811966,106.710448,13.4,60,light,clear,27.1,IoT_sensor,True
FLD01395,2024-01-18 03:57:52,Vo Van Kiet,Quan 1,10.761524,106.697576,16.7,60,moderate,slow,21.9,IoT_sensor,True
FLD00177,2024-01-18 09:17:22,Hau Giang,Quan 6,10.748297,106.639112,10.2,60,light,clear,11.5,IoT_sensor,True
FLD01463,2024-01-18 11:22:13,Quang Trung,Go Vap,10.8394,106.66438,9.2,60,light,clear,22.9,IoT_sensor,True
FLD00168,2024-01-18 11:46:43,Pham Van Dong,Binh Thanh,10.817294,106.703007,15.9,60,moderate,slow,32.9,IoT_sensor,True
FLD00550,2024-01-18 11:58:11,Pham Van Dong,Binh Thanh,10.817411,106.703467,16.2,90,moderate,slow,31.0,monitoring_station,True
FLD00631,2024-01-19 02:59:11,Tam Binh,Thu Duc,10.86347,106.737992,16.6,30,moderate,slow,34.6,user_report,True
FLD02095,2024-01-19 10:33:42,Le Dinh Can,Binh Tan,10.767921,106.597618,49.0,120,severe,blocked,50.9,user_report,False
FLD00066,2024-01-19 13:06:14,Pham Van Dong,Binh Thanh,10.81773,106.702894,5.0,30,light,clear,11.9,IoT_sensor,True
FLD01401,2024-01-19 15:41:46,To Ky,Quan 12,10.867311,106.630134,29.3,120,moderate,slow,33.2,user_report,True
FLD01354,2024-01-19 16:59:41,Nguyen Huu Canh,Binh Thanh,10.788616,106.720045,19.6,30,moderate,slow,20.6,IoT_sensor,True
FLD01691,2024-01-20 09:00:48,Nguyen Trai,Quan 5,10.755753,106.66548,10.6,90,light,clear,18.2,user_report,True
FLD01601,2024-01-20 11:39:05,Da Nam,Quan 8,10.739836,106.673898,10.8,60,light,clear,10.4,IoT_sensor,False
FLD00614,2024-01-21 03:04:42,Le Thi Rieng,Quan 12,10.860293,106.650318,9.7,90,light,clear,22.9,IoT_sensor,True
FLD00592,2024-01-21 14:00:05,Hau Giang,Quan 6,10.746251,106.638875,28.2,30,moderate,slow,51.4,IoT_sensor,False
FLD00758,2024-01-21 14:02:25,Nguyen Trai,Quan 5,10.754634,106.664797,8.5,240,light,clear,20.3,user_report,True
FLD01676,2024-01-21 15:57:16,Pham Van Dong,Binh Thanh,10.819049,106.701351,23.6,120,moderate,slow,40.1,IoT_sensor,True
FLD00077,2024-01-21 19:12:41,Vo Van Kiet,Quan 1,10.764088,106.69744,9.7,240,light,clear,16.7,monitoring_station,True
